id_user,fecha_ing,n_pedidos
2412,2022-01-15,19
2413,2022-01-15,46
2414,2022-01-15,1
2415,2022-01-15,39
2416,2022-01-15,33
2417,2022-01-15,43
2418,2022-01-15,69
2419,2022-01-15,23
2420,2022-01-15,71
2421,2022-01-15,118
2422,2022-01-15,3
2423,2022-01-15,47
2424,2022-01-15,114
2425,2022-01-15,112
2426,2022-01-15,119
2427,2022-01-15,7
2428,2022-01-15,5
2429,2022-01-15,52
2430,2022-01-15,7
2431,2022-01-15,43
2432,2022-01-15,44
2433,2022-01-15,92
2434,2022-01-15,112
2435,2022-01-15,11
2436,2022-01-15,41
2437,2022-01-15,98
2438,2022-01-15,50
2439,2022-01-15,114
2440,2022-01-15,106
2441,2022-01-15,34
2442,2022-01-15,80
2443,2022-01-15,59
2444,2022-01-15,108
2445,2022-01-15,32
2446,2022-01-15,31
2447,2022-01-15,36
2448,2022-01-15,58
2449,2022-01-15,11
2450,2022-01-15,87
2451,2022-01-15,49
2452,2022-01-15,78
2453,2022-01-15,25
2454,2022-01-15,117
2455,2022-01-15,104
2456,2022-01-15,92
2457,2022-01-15,44
2458,2022-01-15,5
2459,2022-01-15,93
2460,2022-01-15,5
2461,2022-01-15,12
2462,2022-01-15,45
2463,2022-01-15,21
2464,2022-01-15,68
2465,2022-01-15,96
2466,2022-01-15,101
2467,2022-01-15,71
2468,2022-01-15,104
2469,2022-01-15,37
2470,2022-01-15,84
2471,2022-01-15,116
2472,2022-01-15,69
2473,2022-01-15,12
2474,2022-01-15,36
2475,2022-01-15,16
2476,2022-01-15,2
2477,2022-01-15,80
2478,2022-01-15,19
2479,2022-01-15,22
2480,2022-01-15,69
2481,2022-01-15,23
2482,2022-01-15,64
2483,2022-01-15,76
2484,2022-01-15,13
2485,2022-01-15,33
2486,2022-01-15,87
2487,2022-01-15,51
2488,2022-01-15,70
2489,2022-01-15,84
2490,2022-01-15,99
2491,2022-01-15,82
2492,2022-01-15,35
2493,2022-01-15,82
2494,2022-01-15,30
2495,2022-01-15,3
2496,2022-01-15,81
2497,2022-01-15,23
2498,2022-01-15,97
2499,2022-01-15,47
2500,2022-01-15,109
2501,2022-01-15,79
2502,2022-01-15,8
2503,2022-01-15,65
2504,2022-01-15,101
2505,2022-01-15,63
2506,2022-01-15,92
2507,2022-01-15,31
2508,2022-01-15,75
2509,2022-01-15,26
2510,2022-01-15,109
2511,2022-01-15,72
2512,2022-01-16,1
2513,2022-01-16,4
2514,2022-01-16,12
2515,2022-01-16,100
2516,2022-01-16,13
2517,2022-01-16,85
2518,2022-01-16,85
2519,2022-01-16,20
2520,2022-01-16,26
2521,2022-01-16,35
2522,2022-01-16,119
2523,2022-01-16,32
2524,2022-01-16,28
2525,2022-01-16,109
2526,2022-01-16,15
2527,2022-01-16,96
2528,2022-01-16,84
2529,2022-01-16,27
2530,2022-01-16,4
2531,2022-01-16,76
2532,2022-01-16,36
2533,2022-01-16,91
2534,2022-01-16,92
2535,2022-01-16,27
2536,2022-01-16,38
2537,2022-01-16,76
2538,2022-01-16,64
2539,2022-01-16,68
2540,2022-01-16,21
2541,2022-01-16,53
2542,2022-01-16,9
2543,2022-01-16,71
2544,2022-01-16,100
2545,2022-01-16,54
2546,2022-01-16,61
2547,2022-01-16,11
2548,2022-01-16,23
2549,2022-01-16,15
2550,2022-01-16,32
2551,2022-01-16,77
2552,2022-01-16,17
2553,2022-01-16,44
2554,2022-01-16,91
2555,2022-01-16,24
2556,2022-01-16,113
2557,2022-01-16,93
2558,2022-01-16,110
2559,2022-01-16,104
2560,2022-01-16,50
2561,2022-01-16,109
2562,2022-01-16,75
2563,2022-01-16,59
2564,2022-01-16,91
2565,2022-01-16,76
2566,2022-01-16,12
2567,2022-01-16,83
2568,2022-01-16,40
2569,2022-01-16,89
2570,2022-01-16,78
2571,2022-01-16,100
2572,2022-01-16,79
2573,2022-01-16,118
2574,2022-01-16,108
2575,2022-01-16,37
2576,2022-01-16,58
2577,2022-01-16,35
2578,2022-01-16,73
2579,2022-01-16,31
2580,2022-01-16,7
2581,2022-01-16,72
2582,2022-01-16,38
2583,2022-01-16,118
2584,2022-01-16,11
2585,2022-01-16,41
2586,2022-01-16,11
2587,2022-01-16,28
2588,2022-01-16,101
2589,2022-01-16,78
2590,2022-01-16,106
2591,2022-01-16,0
2592,2022-01-16,88
2593,2022-01-16,110
2594,2022-01-16,64
2595,2022-01-16,10
2596,2022-01-16,47
2597,2022-01-16,105
2598,2022-01-16,51
2599,2022-01-16,59
2600,2022-01-16,5
2601,2022-01-16,114
2602,2022-01-16,36
2603,2022-01-16,52
2604,2022-01-16,115
2605,2022-01-16,3
2606,2022-01-16,119
2607,2022-01-16,70
2608,2022-01-16,73
2609,2022-01-16,25
2610,2022-01-16,68
2611,2022-01-16,20
2612,2022-01-16,10
2613,2022-01-16,81
2614,2022-01-16,76
2615,2022-01-16,42
2616,2022-01-16,11
2617,2022-01-16,40
2618,2022-01-16,108
2619,2022-01-16,59
2620,2022-01-16,42
2621,2022-01-16,22
2622,2022-01-16,105
2623,2022-01-16,101
2624,2022-01-16,81
2625,2022-01-16,53
2626,2022-01-16,42
2627,2022-01-16,12
2628,2022-01-16,16
2629,2022-01-16,15
2630,2022-01-16,60
2631,2022-01-16,63
2632,2022-01-16,49
2633,2022-01-16,104
2634,2022-01-16,88
2635,2022-01-16,65
2636,2022-01-16,54
2637,2022-01-16,6
2638,2022-01-16,16
2639,2022-01-16,23
2640,2022-01-16,79
2641,2022-01-16,2
2642,2022-01-16,28
2643,2022-01-16,59
2644,2022-01-16,43
2645,2022-01-16,31
2646,2022-01-16,114
2647,2022-01-16,47
2648,2022-01-16,33
2649,2022-01-16,94
2650,2022-01-16,27
2651,2022-01-16,115
2652,2022-01-16,45
2653,2022-01-16,33
2654,2022-01-16,42
2655,2022-01-16,14
2656,2022-01-16,72
2657,2022-01-16,99
2658,2022-01-16,45
2659,2022-01-16,42
2660,2022-01-16,105
2661,2022-01-16,23
2662,2022-01-16,96
2663,2022-01-16,16
2664,2022-01-16,15
2665,2022-01-16,34
2666,2022-01-16,79
2667,2022-01-16,31
2668,2022-01-16,66
2669,2022-01-16,88
2670,2022-01-16,21
2671,2022-01-16,27
2672,2022-01-16,81
2673,2022-01-16,47
2674,2022-01-16,73
2675,2022-01-16,5
2676,2022-01-16,30
2677,2022-01-16,25
2678,2022-01-16,99
2679,2022-01-16,13
2680,2022-01-16,22
2681,2022-01-16,101
2682,2022-01-16,49
2683,2022-01-16,55
2684,2022-01-16,100
2685,2022-01-17,1
2686,2022-01-17,16
2687,2022-01-17,30
2688,2022-01-17,65
2689,2022-01-17,62
2690,2022-01-17,109
2691,2022-01-17,99
2692,2022-01-17,86
2693,2022-01-17,29
2694,2022-01-17,22
2695,2022-01-17,12
2696,2022-01-17,30
2697,2022-01-17,61
2698,2022-01-17,92
2699,2022-01-17,99
2700,2022-01-17,4
2701,2022-01-17,37
2702,2022-01-17,96
2703,2022-01-17,107
2704,2022-01-17,23
2705,2022-01-17,73
2706,2022-01-17,106
2707,2022-01-17,115
2708,2022-01-17,26
2709,2022-01-17,85
2710,2022-01-17,114
2711,2022-01-17,19
2712,2022-01-17,78
2713,2022-01-17,107
2714,2022-01-17,85
2715,2022-01-17,21
2716,2022-01-17,85
2717,2022-01-17,2
2718,2022-01-17,34
2719,2022-01-17,79
2720,2022-01-17,1
2721,2022-01-17,77
2722,2022-01-17,59
2723,2022-01-17,81
2724,2022-01-17,78
2725,2022-01-17,76
2726,2022-01-17,5
2727,2022-01-17,23
2728,2022-01-17,57
2729,2022-01-17,29
2730,2022-01-17,46
2731,2022-01-17,99
2732,2022-01-17,16
2733,2022-01-17,26
2734,2022-01-17,50
2735,2022-01-17,45
2736,2022-01-17,1
2737,2022-01-17,76
2738,2022-01-17,98
2739,2022-01-17,93
2740,2022-01-17,28
2741,2022-01-17,68
2742,2022-01-17,46
2743,2022-01-17,73
2744,2022-01-17,78
2745,2022-01-17,89
2746,2022-01-17,77
2747,2022-01-17,83
2748,2022-01-17,79
2749,2022-01-17,1
2750,2022-01-17,20
2751,2022-01-17,0
2752,2022-01-17,113
2753,2022-01-17,109
2754,2022-01-17,81
2755,2022-01-17,44
2756,2022-01-17,13
2757,2022-01-17,57
2758,2022-01-17,39
2759,2022-01-17,111
2760,2022-01-17,10
2761,2022-01-17,7
2762,2022-01-17,57
2763,2022-01-17,108
2764,2022-01-17,23
2765,2022-01-17,45
2766,2022-01-17,46
2767,2022-01-17,85
2768,2022-01-17,84
2769,2022-01-17,109
2770,2022-01-17,105
2771,2022-01-17,63
2772,2022-01-17,16
2773,2022-01-17,81
2774,2022-01-17,35
2775,2022-01-17,43
2776,2022-01-17,73
2777,2022-01-17,58
2778,2022-01-17,83
2779,2022-01-17,80
2780,2022-01-17,9
2781,2022-01-17,34
2782,2022-01-17,20
2783,2022-01-17,62
2784,2022-01-17,23
2785,2022-01-17,12
2786,2022-01-17,68
2787,2022-01-17,22
2788,2022-01-17,17
2789,2022-01-17,19
2790,2022-01-17,11
2791,2022-01-17,3
2792,2022-01-17,14
2793,2022-01-17,105
2794,2022-01-17,68
2795,2022-01-17,1
2796,2022-01-17,37
2797,2022-01-17,51
2798,2022-01-17,71
2799,2022-01-17,90
2800,2022-01-17,13
2801,2022-01-17,82
2802,2022-01-17,23
2803,2022-01-17,104
2804,2022-01-17,105
2805,2022-01-17,26
2806,2022-01-17,23
2807,2022-01-17,76
2808,2022-01-17,105
2809,2022-01-17,103
2810,2022-01-17,33
2811,2022-01-17,10
2812,2022-01-17,101
2813,2022-01-17,103
2814,2022-01-17,71
2815,2022-01-17,79
2816,2022-01-17,58
2817,2022-01-17,77
2818,2022-01-17,84
2819,2022-01-17,105
2820,2022-01-17,62
2821,2022-01-17,0
2822,2022-01-17,51
2823,2022-01-17,93
2824,2022-01-17,4
2825,2022-01-17,98
2826,2022-01-17,76
2827,2022-01-17,24
2828,2022-01-17,54
2829,2022-01-17,54
2830,2022-01-17,106
2831,2022-01-17,103
2832,2022-01-17,100
2833,2022-01-17,48
2834,2022-01-17,105
2835,2022-01-17,16
2836,2022-01-17,78
2837,2022-01-17,54
2838,2022-01-17,18
2839,2022-01-17,25
2840,2022-01-17,17
2841,2022-01-17,44
2842,2022-01-17,89
2843,2022-01-17,25
2844,2022-01-17,51
2845,2022-01-17,40
2846,2022-01-17,13
2847,2022-01-17,100
2848,2022-01-17,31
2849,2022-01-17,12
2850,2022-01-17,101
2851,2022-01-17,38
2852,2022-01-17,17
2853,2022-01-17,94
2854,2022-01-17,90
2855,2022-01-17,101
2856,2022-01-17,90
2857,2022-01-17,97
2858,2022-01-17,118
2859,2022-01-17,83
2860,2022-01-17,97
2861,2022-01-17,109
2862,2022-01-17,70
2863,2022-01-17,49
2864,2022-01-17,76
2865,2022-01-17,86
2866,2022-01-17,106
2867,2022-01-17,44
2868,2022-01-17,24
2869,2022-01-17,58
2870,2022-01-17,1
2871,2022-01-17,24
2872,2022-01-17,36
2873,2022-01-17,110
2874,2022-01-17,21
2875,2022-01-17,21
2876,2022-01-17,104
2877,2022-01-18,106
2878,2022-01-18,78
2879,2022-01-18,53
2880,2022-01-18,20
2881,2022-01-18,113
2882,2022-01-18,7
2883,2022-01-18,39
2884,2022-01-18,17
2885,2022-01-18,87
2886,2022-01-18,71
2887,2022-01-18,15
2888,2022-01-18,95
2889,2022-01-18,0
2890,2022-01-18,12
2891,2022-01-18,22
2892,2022-01-18,42
2893,2022-01-18,80
2894,2022-01-18,92
2895,2022-01-18,89
2896,2022-01-18,55
2897,2022-01-18,64
2898,2022-01-18,67
2899,2022-01-18,87
2900,2022-01-18,103
2901,2022-01-18,116
2902,2022-01-18,64
2903,2022-01-18,53
2904,2022-01-18,80
2905,2022-01-18,76
2906,2022-01-18,14
2907,2022-01-18,68
2908,2022-01-18,93
2909,2022-01-18,79
2910,2022-01-18,22
2911,2022-01-18,114
2912,2022-01-18,96
2913,2022-01-18,44
2914,2022-01-18,64
2915,2022-01-18,50
2916,2022-01-18,68
2917,2022-01-18,99
2918,2022-01-18,22
2919,2022-01-18,32
2920,2022-01-18,5
2921,2022-01-18,72
2922,2022-01-18,73
2923,2022-01-18,83
2924,2022-01-18,100
2925,2022-01-18,6
2926,2022-01-18,29
2927,2022-01-18,50
2928,2022-01-18,34
2929,2022-01-18,4
2930,2022-01-18,47
2931,2022-01-18,3
2932,2022-01-18,108
2933,2022-01-18,92
2934,2022-01-18,79
2935,2022-01-18,4
2936,2022-01-18,16
2937,2022-01-18,20
2938,2022-01-18,33
2939,2022-01-18,57
2940,2022-01-18,91
2941,2022-01-18,50
2942,2022-01-18,52
2943,2022-01-18,107
2944,2022-01-18,7
2945,2022-01-18,80
2946,2022-01-18,86
2947,2022-01-18,111
2948,2022-01-18,119
2949,2022-01-18,31
2950,2022-01-18,77
2951,2022-01-18,96
2952,2022-01-18,12
2953,2022-01-18,72
2954,2022-01-18,0
2955,2022-01-18,68
2956,2022-01-18,28
2957,2022-01-18,97
2958,2022-01-18,48
2959,2022-01-18,42
2960,2022-01-18,97
2961,2022-01-18,43
2962,2022-01-18,91
2963,2022-01-18,80
2964,2022-01-18,82
2965,2022-01-18,118
2966,2022-01-18,115
2967,2022-01-18,76
2968,2022-01-18,72
2969,2022-01-18,57
2970,2022-01-18,34
2971,2022-01-18,111
2972,2022-01-18,52
2973,2022-01-18,56
2974,2022-01-18,85
2975,2022-01-18,95
2976,2022-01-18,27
2977,2022-01-18,92
2978,2022-01-18,2
2979,2022-01-18,88
2980,2022-01-18,107
2981,2022-01-18,97
2982,2022-01-18,98
2983,2022-01-18,113
2984,2022-01-18,75
2985,2022-01-18,16
2986,2022-01-18,102
2987,2022-01-18,78
2988,2022-01-18,28
2989,2022-01-18,48
2990,2022-01-18,80
2991,2022-01-18,53
2992,2022-01-18,4
2993,2022-01-18,87
2994,2022-01-18,38
2995,2022-01-18,74
2996,2022-01-18,63
2997,2022-01-18,49
2998,2022-01-18,12
2999,2022-01-18,82
3000,2022-01-18,115
3001,2022-01-18,39
3002,2022-01-18,74
3003,2022-01-18,60
3004,2022-01-18,92
3005,2022-01-18,58
3006,2022-01-18,24
3007,2022-01-18,83
3008,2022-01-18,39
3009,2022-01-18,42
3010,2022-01-18,41
3011,2022-01-18,84
3012,2022-01-18,93
3013,2022-01-18,17
3014,2022-01-18,71
3015,2022-01-18,16
3016,2022-01-18,81
3017,2022-01-18,37
3018,2022-01-18,110
3019,2022-01-18,91
3020,2022-01-18,12
3021,2022-01-18,50
3022,2022-01-18,57
3023,2022-01-18,27
3024,2022-01-18,86
3025,2022-01-18,77
3026,2022-01-18,11
3027,2022-01-18,103
3028,2022-01-18,13
3029,2022-01-18,69
3030,2022-01-18,59
3031,2022-01-18,52
3032,2022-01-19,111
3033,2022-01-19,90
3034,2022-01-19,61
3035,2022-01-19,38
3036,2022-01-19,104
3037,2022-01-19,25
3038,2022-01-19,8
3039,2022-01-19,39
3040,2022-01-19,1
3041,2022-01-19,63
3042,2022-01-19,100
3043,2022-01-19,63
3044,2022-01-19,7
3045,2022-01-19,36
3046,2022-01-19,18
3047,2022-01-19,106
3048,2022-01-19,77
3049,2022-01-19,20
3050,2022-01-19,52
3051,2022-01-19,97
3052,2022-01-19,65
3053,2022-01-19,4
3054,2022-01-19,86
3055,2022-01-19,73
3056,2022-01-19,96
3057,2022-01-19,37
3058,2022-01-19,89
3059,2022-01-19,49
3060,2022-01-19,10
3061,2022-01-19,101
3062,2022-01-19,7
3063,2022-01-19,107
3064,2022-01-19,83
3065,2022-01-19,66
3066,2022-01-19,2
3067,2022-01-19,49
3068,2022-01-19,2
3069,2022-01-19,49
3070,2022-01-19,39
3071,2022-01-19,24
3072,2022-01-19,24
3073,2022-01-19,38
3074,2022-01-19,18
3075,2022-01-19,16
3076,2022-01-19,112
3077,2022-01-19,33
3078,2022-01-19,69
3079,2022-01-19,6
3080,2022-01-19,35
3081,2022-01-19,64
3082,2022-01-19,45
3083,2022-01-19,115
3084,2022-01-19,66
3085,2022-01-19,44
3086,2022-01-19,54
3087,2022-01-19,69
3088,2022-01-19,37
3089,2022-01-19,90
3090,2022-01-19,44
3091,2022-01-19,22
3092,2022-01-19,14
3093,2022-01-19,32
3094,2022-01-19,42
3095,2022-01-19,87
3096,2022-01-19,5
3097,2022-01-19,0
3098,2022-01-19,104
3099,2022-01-19,52
3100,2022-01-19,40
3101,2022-01-19,111
3102,2022-01-19,44
3103,2022-01-19,18
3104,2022-01-19,78
3105,2022-01-19,67
3106,2022-01-19,50
3107,2022-01-19,45
3108,2022-01-19,22
3109,2022-01-19,112
3110,2022-01-19,40
3111,2022-01-19,111
3112,2022-01-19,64
3113,2022-01-19,57
3114,2022-01-19,105
3115,2022-01-19,23
3116,2022-01-19,10
3117,2022-01-19,45
3118,2022-01-19,36
3119,2022-01-19,39
3120,2022-01-19,50
3121,2022-01-19,75
3122,2022-01-19,14
3123,2022-01-19,89
3124,2022-01-19,89
3125,2022-01-19,41
3126,2022-01-19,22
3127,2022-01-19,21
3128,2022-01-19,1
3129,2022-01-19,40
3130,2022-01-19,31
3131,2022-01-19,101
3132,2022-01-19,3
3133,2022-01-19,68
3134,2022-01-19,25
3135,2022-01-19,21
3136,2022-01-19,59
3137,2022-01-19,24
3138,2022-01-19,16
3139,2022-01-19,93
3140,2022-01-19,27
3141,2022-01-19,25
3142,2022-01-19,3
3143,2022-01-19,38
3144,2022-01-19,96
3145,2022-01-19,47
3146,2022-01-19,1
3147,2022-01-19,116
3148,2022-01-19,33
3149,2022-01-19,72
3150,2022-01-19,65
3151,2022-01-19,40
3152,2022-01-19,63
3153,2022-01-19,104
3154,2022-01-19,60
3155,2022-01-19,69
3156,2022-01-19,39
3157,2022-01-19,82
3158,2022-01-19,106
3159,2022-01-19,6
3160,2022-01-19,101
3161,2022-01-19,95
3162,2022-01-19,61
3163,2022-01-19,35
3164,2022-01-19,4
3165,2022-01-19,34
3166,2022-01-19,64
3167,2022-01-19,46
3168,2022-01-19,49
3169,2022-01-19,117
3170,2022-01-19,61
3171,2022-01-19,33
3172,2022-01-19,49
3173,2022-01-19,96
3174,2022-01-19,99
3175,2022-01-19,53
3176,2022-01-19,119
3177,2022-01-19,82
3178,2022-01-19,24
3179,2022-01-19,65
3180,2022-01-19,14
3181,2022-01-19,102
3182,2022-01-19,67
3183,2022-01-19,68
3184,2022-01-19,79
3185,2022-01-19,12
3186,2022-01-19,1
3187,2022-01-19,72
3188,2022-01-19,84
3189,2022-01-19,22
3190,2022-01-19,83
3191,2022-01-19,95
3192,2022-01-19,63
3193,2022-01-19,105
3194,2022-01-19,46
3195,2022-01-19,26
3196,2022-01-20,108
3197,2022-01-20,49
3198,2022-01-20,101
3199,2022-01-20,114
3200,2022-01-20,86
3201,2022-01-20,49
3202,2022-01-20,36
3203,2022-01-20,37
3204,2022-01-20,56
3205,2022-01-20,75
3206,2022-01-20,2
3207,2022-01-20,83
3208,2022-01-20,69
3209,2022-01-20,1
3210,2022-01-20,117
3211,2022-01-20,35
3212,2022-01-20,27
3213,2022-01-20,48
3214,2022-01-20,108
3215,2022-01-20,14
3216,2022-01-20,79
3217,2022-01-20,92
3218,2022-01-20,100
3219,2022-01-20,56
3220,2022-01-20,74
3221,2022-01-20,46
3222,2022-01-20,68
3223,2022-01-20,24
3224,2022-01-20,65
3225,2022-01-20,65
3226,2022-01-20,26
3227,2022-01-20,55
3228,2022-01-20,0
3229,2022-01-20,23
3230,2022-01-20,65
3231,2022-01-20,14
3232,2022-01-20,77
3233,2022-01-20,107
3234,2022-01-20,117
3235,2022-01-20,72
3236,2022-01-20,45
3237,2022-01-20,55
3238,2022-01-20,86
3239,2022-01-20,33
3240,2022-01-20,83
3241,2022-01-20,0
3242,2022-01-20,93
3243,2022-01-20,90
3244,2022-01-20,74
3245,2022-01-20,117
3246,2022-01-20,47
3247,2022-01-20,30
3248,2022-01-20,97
3249,2022-01-20,15
3250,2022-01-20,6
3251,2022-01-20,17
3252,2022-01-20,118
3253,2022-01-20,20
3254,2022-01-20,115
3255,2022-01-20,17
3256,2022-01-20,29
3257,2022-01-20,11
3258,2022-01-20,11
3259,2022-01-20,14
3260,2022-01-20,108
3261,2022-01-20,67
3262,2022-01-20,6
3263,2022-01-20,113
3264,2022-01-20,59
3265,2022-01-20,86
3266,2022-01-20,5
3267,2022-01-20,40
3268,2022-01-20,46
3269,2022-01-20,101
3270,2022-01-20,27
3271,2022-01-20,18
3272,2022-01-20,50
3273,2022-01-20,91
3274,2022-01-20,76
3275,2022-01-20,101
3276,2022-01-20,67
3277,2022-01-20,26
3278,2022-01-20,93
3279,2022-01-20,53
3280,2022-01-20,39
3281,2022-01-20,96
3282,2022-01-20,18
3283,2022-01-20,20
3284,2022-01-20,24
3285,2022-01-20,40
3286,2022-01-20,67
3287,2022-01-20,45
3288,2022-01-20,94
3289,2022-01-20,52
3290,2022-01-20,64
3291,2022-01-20,91
3292,2022-01-20,67
3293,2022-01-20,43
3294,2022-01-20,11
3295,2022-01-20,11
3296,2022-01-20,64
3297,2022-01-20,115
3298,2022-01-20,90
3299,2022-01-20,100
3300,2022-01-20,8
3301,2022-01-20,41
3302,2022-01-20,51
3303,2022-01-20,99
3304,2022-01-20,42
3305,2022-01-20,90
3306,2022-01-20,91
3307,2022-01-20,108
3308,2022-01-20,3
3309,2022-01-20,50
3310,2022-01-20,73
3311,2022-01-20,43
3312,2022-01-20,40
3313,2022-01-20,113
3314,2022-01-20,84
3315,2022-01-20,23
3316,2022-01-20,119
3317,2022-01-20,4
3318,2022-01-20,36
3319,2022-01-20,113
3320,2022-01-20,97
3321,2022-01-20,117
3322,2022-01-20,41
3323,2022-01-20,50
3324,2022-01-20,59
3325,2022-01-20,16
3326,2022-01-20,59
3327,2022-01-20,44
3328,2022-01-20,73
3329,2022-01-20,97
3330,2022-01-20,70
3331,2022-01-20,57
3332,2022-01-20,81
3333,2022-01-20,35
3334,2022-01-20,11
3335,2022-01-20,92
3336,2022-01-20,16
3337,2022-01-20,33
3338,2022-01-20,12
3339,2022-01-20,91
3340,2022-01-20,28
3341,2022-01-20,99
3342,2022-01-20,44
3343,2022-01-20,104
3344,2022-01-20,30
3345,2022-01-20,99
3346,2022-01-20,40
3347,2022-01-20,44
3348,2022-01-20,3
3349,2022-01-20,50
3350,2022-01-21,13
3351,2022-01-21,2
3352,2022-01-21,71
3353,2022-01-21,23
3354,2022-01-21,108
3355,2022-01-21,78
3356,2022-01-21,99
3357,2022-01-21,51
3358,2022-01-21,116
3359,2022-01-21,6
3360,2022-01-21,53
3361,2022-01-21,33
3362,2022-01-21,43
3363,2022-01-21,10
3364,2022-01-21,8
3365,2022-01-21,111
3366,2022-01-21,110
3367,2022-01-21,73
3368,2022-01-21,92
3369,2022-01-21,59
3370,2022-01-21,116
3371,2022-01-21,68
3372,2022-01-21,108
3373,2022-01-21,64
3374,2022-01-21,89
3375,2022-01-21,30
3376,2022-01-21,91
3377,2022-01-21,53
3378,2022-01-21,53
3379,2022-01-21,78
3380,2022-01-21,55
3381,2022-01-21,74
3382,2022-01-21,21
3383,2022-01-21,96
3384,2022-01-21,22
3385,2022-01-21,71
3386,2022-01-21,53
3387,2022-01-21,36
3388,2022-01-21,113
3389,2022-01-21,104
3390,2022-01-21,47
3391,2022-01-21,15
3392,2022-01-21,31
3393,2022-01-21,26
3394,2022-01-21,45
3395,2022-01-21,46
3396,2022-01-21,53
3397,2022-01-21,38
3398,2022-01-21,52
3399,2022-01-21,86
3400,2022-01-21,66
3401,2022-01-21,19
3402,2022-01-21,112
3403,2022-01-21,14
3404,2022-01-21,59
3405,2022-01-21,0
3406,2022-01-21,107
3407,2022-01-21,94
3408,2022-01-21,92
3409,2022-01-21,92
3410,2022-01-21,100
3411,2022-01-21,19
3412,2022-01-21,9
3413,2022-01-21,50
3414,2022-01-21,98
3415,2022-01-21,0
3416,2022-01-21,108
3417,2022-01-21,51
3418,2022-01-21,115
3419,2022-01-21,62
3420,2022-01-21,46
3421,2022-01-21,59
3422,2022-01-21,114
3423,2022-01-21,116
3424,2022-01-21,62
3425,2022-01-21,38
3426,2022-01-21,10
3427,2022-01-21,39
3428,2022-01-21,82
3429,2022-01-21,41
3430,2022-01-21,74
3431,2022-01-21,90
3432,2022-01-21,43
3433,2022-01-21,55
3434,2022-01-21,73
3435,2022-01-21,113
3436,2022-01-21,99
3437,2022-01-21,97
3438,2022-01-21,118
3439,2022-01-21,96
3440,2022-01-21,55
3441,2022-01-21,68
3442,2022-01-21,41
3443,2022-01-21,32
3444,2022-01-21,72
3445,2022-01-21,7
3446,2022-01-21,24
3447,2022-01-21,13
3448,2022-01-21,64
3449,2022-01-21,79
3450,2022-01-21,31
3451,2022-01-21,81
3452,2022-01-21,89
3453,2022-01-21,66
3454,2022-01-21,102
3455,2022-01-21,99
3456,2022-01-21,15
3457,2022-01-21,89
3458,2022-01-21,118
3459,2022-01-21,114
3460,2022-01-21,119
3461,2022-01-21,24
3462,2022-01-21,38
3463,2022-01-21,63
3464,2022-01-21,8
3465,2022-01-21,21
3466,2022-01-21,73
3467,2022-01-21,93
3468,2022-01-21,24
3469,2022-01-21,90
3470,2022-01-21,74
3471,2022-01-21,4
3472,2022-01-21,62
3473,2022-01-21,49
3474,2022-01-21,31
3475,2022-01-21,91
3476,2022-01-21,115
3477,2022-01-21,65
3478,2022-01-21,95
3479,2022-01-21,99
3480,2022-01-21,91
3481,2022-01-21,20
3482,2022-01-21,60
3483,2022-01-21,29
3484,2022-01-21,23
3485,2022-01-21,22
3486,2022-01-21,80
3487,2022-01-21,60
3488,2022-01-21,89
3489,2022-01-21,38
3490,2022-01-21,55
3491,2022-01-21,104
3492,2022-01-21,94
3493,2022-01-21,13
3494,2022-01-21,92
3495,2022-01-21,25
3496,2022-01-21,24
3497,2022-01-21,61
3498,2022-01-21,22
3499,2022-01-21,33
3500,2022-01-21,56
3501,2022-01-21,84
3502,2022-01-21,4
3503,2022-01-21,68
3504,2022-01-21,16
3505,2022-01-21,117
3506,2022-01-21,53
3507,2022-01-21,106
3508,2022-01-21,76
3509,2022-01-21,28
3510,2022-01-21,112
3511,2022-01-21,46
3512,2022-01-21,66
3513,2022-01-21,58
3514,2022-01-21,34
3515,2022-01-21,106
3516,2022-01-21,10
3517,2022-01-21,4
3518,2022-01-21,12
3519,2022-01-21,89
3520,2022-01-21,29
3521,2022-01-21,78
3522,2022-01-21,68
3523,2022-01-21,82
3524,2022-01-21,74
3525,2022-01-21,63
3526,2022-01-21,8
3527,2022-01-21,61
3528,2022-01-21,51
3529,2022-01-21,28
3530,2022-01-21,21
3531,2022-01-21,74
3532,2022-01-21,34
3533,2022-01-21,79
3534,2022-01-22,93
3535,2022-01-22,82
3536,2022-01-22,64
3537,2022-01-22,110
3538,2022-01-22,103
3539,2022-01-22,21
3540,2022-01-22,56
3541,2022-01-22,44
3542,2022-01-22,115
3543,2022-01-22,79
3544,2022-01-22,24
3545,2022-01-22,28
3546,2022-01-22,52
3547,2022-01-22,48
3548,2022-01-22,14
3549,2022-01-22,38
3550,2022-01-22,61
3551,2022-01-22,104
3552,2022-01-22,37
3553,2022-01-22,2
3554,2022-01-22,112
3555,2022-01-22,24
3556,2022-01-22,116
3557,2022-01-22,102
3558,2022-01-22,47
3559,2022-01-22,85
3560,2022-01-22,117
3561,2022-01-22,13
3562,2022-01-22,117
3563,2022-01-22,15
3564,2022-01-22,89
3565,2022-01-22,9
3566,2022-01-22,39
3567,2022-01-22,110
3568,2022-01-22,116
3569,2022-01-22,53
3570,2022-01-22,95
3571,2022-01-22,87
3572,2022-01-22,58
3573,2022-01-22,92
3574,2022-01-22,56
3575,2022-01-22,21
3576,2022-01-22,111
